
-0,1038963;0,7005986;3,074716;-0,08598846;0,0800243;2,999568;-0,09001337;0,1441549;3,060729;-0,1098405;0,5278132;3,079707;-0,2730702;0,3902913;3,066718;-0,2987629;0,1266027;3,025436;-0,2844637;-0,08160488;2,917505;-0,2708052;-0,1725341;2,877401;0,06145883;0,4045308;3,064672;0,1154499;0,1189957;3,0396;0,1422405;-0,09122753;2,939221;0,1267038;-0,1821579;2,89981;-0,1586738;0,002658659;2,982934;-0,1770198;-0,5134015;2,94803;-0,1607405;-0,8878167;2,953872;-0,1695408;-0,9424884;2,911142;-0,004305204;0,007267375;2,988324;0,04327185;-0,5084095;2,935722;0,03504675;-0,8888673;2,94291;0,06428251;-0,9397423;2,891051; 
-0,1058086;0,7014347;3,073777;-0,08544144;0,07905212;3,001;-0,08927781;0,1435472;3,062334;-0,1095038;0,5284438;3,080197;-0,2725534;0,3903995;3,067554;-0,2983496;0,1265659;3,026304;-0,284218;-0,08171141;2,918445;-0,2691997;-0,1730993;2,8799;0,06174585;0,4009066;3,064522;0,1158645;0,1190993;3,039732;0,1417574;-0,09134842;2,939565;0,1259739;-0,1822761;2,900245;-0,1577054;0,001382944;2,985693;-0,1780004;-0,5151433;2,953047;-0,1608432;-0,8880606;2,954229;-0,1724829;-0,9465594;2,901411;-0,004262388;0,007173494;2,988525;0,04377933;-0,5112675;2,938609;0,03587093;-0,8893631;2,942844;0,06537411;-0,9437447;2,883402; 
-0,1127299;0,702025;3,072593;-0,08477711;0,07803401;3,002044;-0,08812803;0,1425685;3,063483;-0,1069817;0,5276845;3,080119;-0,271131;0,3908987;3,068662;-0,2983138;0,1267196;3,02668;-0,2836958;-0,08177854;2,919333;-0,2686359;-0,1730735;2,880586;0,06107146;0,4001261;3,064982;0,116132;0,1191692;3,039955;0,1417875;-0,09150969;2,940224;0,1262208;-0,1823699;2,900664;-0,156656;0,0008450168;2,987224;-0,1781741;-0,5156607;2,954754;-0,1610014;-0,8881588;2,954372;-0,1722624;-0,9463946;2,901587;-0,004405194;0,007036176;2,988908;0,0445821;-0,5137034;2,941372;0,03512892;-0,8905168;2,943304;0,06929956;-0,9448752;2,874794; 
-0,1126024;0,7003229;3,071994;-0,0845535;0,07760097;3,003047;-0,08793606;0,1421609;3,064564;-0,1069192;0,5274379;3,08044;-0,270453;0,3908369;3,069179;-0,298346;0,1283616;3,028011;-0,283484;-0,08103102;2,919861;-0,2681287;-0,1723305;2,881244;0,06131152;0,3991906;3,065957;0,1163769;0,1190245;3,040541;0,1414933;-0,09159233;2,940448;0,126125;-0,1823468;2,900571;-0,1563465;0,0008325524;2,98819;-0,1785346;-0,512466;2,956117;-0,1619044;-0,8847346;2,954667;-0,1693593;-0,9403209;2,912869;-0,004438251;0,006740511;2,98965;0,04423453;-0,5138289;2,94264;0,03499211;-0,8903021;2,943252;0,06460524;-0,9422653;2,883389; 
-0,1066488;0,7025716;3,071291;-0,08430544;0,0775741;3,00376;-0,08752753;0,1421737;3,065298;-0,1062088;0,5274431;3,080653;-0,2687346;0,3923338;3,069744;-0,2985328;0,1285927;3,028315;-0,2836826;-0,08059071;2,920489;-0,2682224;-0,1722479;2,882772;0,06193673;0,3977107;3,065842;0,1172061;0,1192122;3,040923;0,1414036;-0,09144166;2,940605;0,1261739;-0,1822977;2,900908;-0,1559749;0,0011993;2,988961;-0,1786462;-0,5104131;2,95723;-0,1614145;-0,8837913;2,95493;-0,1678512;-0,9405364;2,914462;-0,004567801;0,00674224;2,990394;0,04412981;-0,5132005;2,943318;0,03495931;-0,8902631;2,943143;0,0623143;-0,9407861;2,890246; 
-0,1134019;0,7023101;3,072204;-0,08426311;0,0771976;3,004335;-0,08743655;0,1417523;3,065809;-0,106289;0,5260045;3,080319;-0,2687182;0,3925935;3,070079;-0,2985172;0,1285895;3,028388;-0,2836047;-0,08128499;2,92151;-0,268478;-0,1738558;2,885956;0,06189031;0,3974741;3,065931;0,1174236;0,1189354;3,040987;0,1415502;-0,09186486;2,940957;0,1258254;-0,1827001;2,90141;-0,1557741;0,0007196465;2,989765;-0,1786526;-0,5125818;2,958632;-0,1614479;-0,8841981;2,954766;-0,1683825;-0,9434381;2,907777;-0,004700508;0,006605359;2,990837;0,04418242;-0,5150701;2,94405;0,03461557;-0,8901359;2,943321;0,06766667;-0,9435303;2,879375; 
-0,1135554;0,7022368;3,072139;-0,08427529;0,07718471;3,00471;-0,08748824;0,1417463;3,066109;-0,1062658;0,5259281;3,080275;-0,2684572;0,3927325;3,070401;-0,2985139;0,1286045;3,028399;-0,2837842;-0,08147068;2,921856;-0,2685057;-0,173902;2,88601;0,06239945;0,3973466;3,06666;0,1173616;0,1181097;3,040717;0,1414755;-0,09276888;2,940822;0,1263185;-0,1835063;2,900836;-0,1558162;0,0007646824;2,990112;-0,1786757;-0,5124577;2,959039;-0,1617517;-0,8840448;2,954707;-0,1680007;-0,9428315;2,907761;-0,00478227;0,006584982;2,991297;0,04369963;-0,5145742;2,944863;0,03483565;-0,8902505;2,943662;0,06841922;-0,9432645;2,880488; 
-0,1141613;0,7021656;3,072392;-0,08379609;0,07765632;3,005452;-0,08673184;0,1421715;3,066855;-0,1049789;0,5259977;3,080646;-0,2683446;0,3939632;3,071328;-0,2985386;0,1288233;3,028556;-0,2826309;-0,08381757;2,920291;-0,2679799;-0,1763378;2,884417;0,06236103;0,3978372;3,066702;0,1178973;0,1201762;3,041317;0,1414102;-0,09117169;2,942367;0,1275547;-0,1818983;2,901891;-0,1553469;0,001256844;2,991034;-0,1786746;-0,5128728;2,959441;-0,1614276;-0,8849766;2,95476;-0,1704911;-0,944348;2,901453;-0,004596631;0,007211066;2,991816;0,0436709;-0,5144557;2,945403;0,03482344;-0,8901652;2,943802;0,06919457;-0,942306;2,880279; 
-0,1155554;0,7017564;3,073555;-0,08382536;0,07710332;3,005805;-0,08664271;0,1417104;3,067162;-0,1049255;0,5257543;3,080583;-0,2679968;0,3940368;3,071621;-0,2986832;0,1286695;3,02825;-0,2829871;-0,08447245;2,918528;-0,2665497;-0,176553;2,882305;0,06234592;0,3974647;3,06646;0,1185205;0,1209408;3,04153;0,1438715;-0,08972907;2,941378;0,1295833;-0,1805025;2,901164;-0,1553424;0,0006800704;2,991881;-0,178461;-0,513818;2,959895;-0,1615934;-0,8853327;2,954899;-0,1711;-0,9444478;2,898974;-0,004725295;0,006965701;2,991877;0,04337101;-0,5156624;2,946725;0,03523561;-0,8899528;2,943954;0,0691388;-0,9424816;2,87904; 
-0,0968658;0,7093086;3,096614;-0,07959916;0,09870292;2,998616;-0,08784565;0,1570372;3,063281;-0,1031034;0,5354613;3,091182;-0,2512504;0,4412929;3,052946;-0,4232504;0,6578157;2,885127;-0,4630521;0,8826917;2,791348;-0,471501;0,9773079;2,782013;0,08463454;0,4183421;3,072746;0,2569268;0,6410711;3,006044;0,2962708;0,853696;2,916377;0,2970417;0,9527896;2,900861;-0,1486073;0,03055634;2,969812;-0,1776793;-0,5128275;2,955801;-0,1617312;-0,8855176;2,954841;-0,1708124;-0,9449354;2,898358;-0,001715075;0,02206564;2,986865;0,04437713;-0,5106628;2,943404;0,03512245;-0,8860142;2,94482;0,06799576;-0,9412628;2,882141; 
-0,09716523;0,7089189;3,097145;-0,07921874;0,09889349;2,9959;-0,08696979;0,1573518;3,061001;-0,1029128;0,5356712;3,091246;-0,2511679;0,4408761;3,052546;-0,4227588;0,6607968;2,889293;-0,459878;0,8889463;2,826197;-0,4686908;0,9888191;2,82937;0,08032814;0,4205;3,069981;0,2507501;0,6596414;3,015274;0,279045;0,9040663;2,951875;0,279546;1,003871;2,941822;-0,1480475;0,0300767;2,967974;-0,176773;-0,5088134;2,951772;-0,1601099;-0,8839849;2,95549;-0,1639164;-0,9391112;2,912485;-0,002058804;0,0244574;2,983548;0,04402135;-0,5085257;2,941499;0,0336793;-0,886113;2,94492;0,06797455;-0,9406413;2,880566; 
-0,09754571;0,709563;3,096726;-0,07854585;0,1043621;2,993232;-0,08595476;0,1626147;3,058428;-0,1034755;0,5379453;3,091259;-0,2532013;0,4431998;3,052463;-0,4183468;0,667008;2,901687;-0,4630505;0,9639307;2,854949;-0,4686092;1,036148;2,870795;0,08411635;0,4296447;3,068676;0,2421897;0,6960402;3,026072;0,265205;0,9953089;2,967927;0,2620832;1,069267;2,963711;-0,1479219;0,03143613;2,966391;-0,1762158;-0,5096767;2,950375;-0,1604784;-0,8839313;2,955271;-0,1662043;-0,9405017;2,899767;-0,0002346876;0,03063603;2,980344;0,04430744;-0,5084453;2,94098;0,03393859;-0,8868728;2,944981;0,06818315;-0,9421511;2,87999; 
-0,09368089;0,7112932;3,096868;-0,07685327;0,1069956;2,991103;-0,08452234;0,1647667;3,05664;-0,1031301;0,5388799;3,091609;-0,2513536;0,4438249;3,052436;-0,4162127;0,6686753;2,913605;-0,4437819;0,8956501;2,874434;-0,4587042;0,9948675;2,873953;0,08926468;0,4344991;3,070349;0,2415722;0,6977766;3,026917;0,2510378;1,00698;2,994256;0,24567;1,080894;2,997016;-0,1455286;0,03453238;2,962623;-0,1758326;-0,5105063;2,948353;-0,1608916;-0,8848754;2,955178;-0,1669694;-0,9418569;2,899127;0,001188416;0,03245826;2,978777;0,0444425;-0,5079716;2,939582;0,03388592;-0,8869365;2,944641;0,06829091;-0,9431532;2,879256; 
-0,09616259;0,7105815;3,097004;-0,07677924;0,1071345;2,989737;-0,08409517;0,1650058;3,055555;-0,1029635;0,540243;3,091901;-0,2521092;0,4435206;3,051854;-0,4159437;0,6732515;2,921564;-0,4428205;0,8997679;2,882796;-0,4518619;0,9968634;2,906672;0,08301763;0,4352548;3,06766;0,2367569;0,6997726;3,035082;0,2391872;1,005294;3,00756;0,2357605;1,0792;3,01328;-0,1453142;0,03459598;2,962157;-0,1756778;-0,5120078;2,946299;-0,1610623;-0,8877007;2,954994;-0,1690642;-0,9451448;2,897134;0,0006075455;0,03391602;2,975763;0,04478145;-0,5075971;2,937952;0,03552146;-0,8879466;2,943843;0,06738815;-0,9438005;2,880222; 
-0,09524453;0,7127013;3,09662;-0,07635119;0,1099627;2,988072;-0,08392814;0,1673662;3,05415;-0,1025158;0,5417398;3,09259;-0,2526536;0,4443842;3,051502;-0,4140364;0,6731597;2,930265;-0,4400339;0,9076173;2,900501;-0,4504778;1,0057;2,919475;0,08630986;0,4397869;3,070645;0,2323937;0,7041135;3,039762;0,2346181;1,007005;3,015266;0,2282248;1,080317;3,025081;-0,1453525;0,03572433;2,960608;-0,174981;-0,5120777;2,945468;-0,1612424;-0,8882601;2,954996;-0,1683571;-0,9453702;2,899738;0,001626553;0,0371642;2,973528;0,04530448;-0,5066758;2,936438;0,03474541;-0,8877546;2,944082;0,06409249;-0,9419901;2,88777; 
-0,09392779;0,7124757;3,097476;-0,07583172;0,1127307;2,986405;-0,08353457;0,1692037;3,052925;-0,1024382;0,5420108;3,093176;-0,2530027;0,4440117;3,051955;-0,4123571;0,675611;2,941132;-0,4388076;0,9129646;2,920762;-0,4465658;1,011874;2,936688;0,08772732;0,4404532;3,071773;0,2107211;0,635469;3,058753;0,2238832;0,9452043;3,027672;0,2159658;1,01876;3,034229;-0,1448379;0,03790657;2,959551;-0,1742873;-0,5103994;2,943048;-0,1612024;-0,8882261;2,955042;-0,1646959;-0,9456784;2,915002;0,002410574;0,03994201;2,969632;0,04536005;-0,5062333;2,934385;0,03474408;-0,8885008;2,943931;0,06442425;-0,9442494;2,887143; 
-0,09926322;0,7119856;3,098206;-0,07560658;0,1105504;2,984036;-0,08308942;0,1676848;3,05109;-0,1031668;0,5422254;3,093105;-0,254309;0,4444636;3,053008;-0,4116611;0,6758595;2,944099;-0,4370915;0,9109701;2,924654;-0,445333;1,010092;2,938996;0,07797876;0,4376695;3,068336;0,2198037;0,7131156;3,0557;0,2134962;0,9664631;3,032916;0,2140027;1,066561;3,041804;-0,1439739;0,03654184;2,957152;-0,1740362;-0,5109735;2,941863;-0,161569;-0,8883992;2,954809;-0,1666368;-0,9461592;2,908024;0,002354694;0,03908683;2,968494;0,04548151;-0,5056871;2,932115;0,03448552;-0,8889399;2,943633;0,06543675;-0,945199;2,883165; 
-0,09859049;0,7127501;3,099828;-0,07474872;0,1121776;2,983069;-0,08261851;0,1688524;3,050131;-0,1027397;0,5424181;3,093188;-0,2547229;0,4437556;3,053116;-0,4112222;0,6772549;2,949076;-0,4420759;0,9801897;2,939406;-0,4480775;1,053804;2,946446;0,08406606;0,443454;3,073243;0,2130867;0,644224;3,058086;0,2084056;0,9546057;3,034123;0,2061814;1,027788;3,046126;-0,1436308;0,03709996;2,955983;-0,1733203;-0,5103549;2,93984;-0,1614097;-0,8884593;2,95494;-0,1669179;-0,9451287;2,910819;0,003793065;0,04070243;2,967238;0,04516874;-0,5044367;2,929983;0,03443563;-0,8887697;2,943775;0,0663572;-0,9439858;2,882582; 
-0,09764609;0,7119073;3,101068;-0,07428665;0,1162418;2,982182;-0,08185256;0,1715945;3,049384;-0,1018305;0,5425795;3,093711;-0,2551402;0,4428784;3,054167;-0,4110218;0,6777412;2,953189;-0,4343656;0,9213371;2,934003;-0,4441562;1,020671;2,944811;0,0859068;0,4432985;3,073813;0,2212031;0,7211982;3,061932;0,206943;0,9986719;3,033729;0,2024505;1,071203;3,04876;-0,1434318;0,04129552;2,955621;-0,1730366;-0,5091857;2,937926;-0,1610026;-0,8882342;2,955074;-0,1655015;-0,9494875;2,921166;0,004133956;0,04336733;2,964742;0,04531704;-0,5037078;2,928959;0,03446256;-0,889036;2,943943;0,06235845;-0,9431593;2,893958; 
-0,1021741;0,7035409;3,101114;-0,07577045;0,1106535;2,978944;-0,08273186;0,1667378;3,046651;-0,103156;0,5403597;3,093751;-0,2554814;0,4432911;3,055545;-0,4115595;0,6780041;2,955608;-0,4348734;0,9696926;2,947253;-0,445153;1,043035;2,950759;0,07529126;0,4392878;3,069666;0,2129927;0,6446379;3,063203;0,2072302;0,9550532;3,037335;0,2075385;1,024996;3,061931;-0,1436192;0,03844635;2,953655;-0,1728096;-0,5113487;2,936305;-0,1610297;-0,8881801;2,954953;-0,1649971;-0,9445546;2,913303;0,001838826;0,04024258;2,961806;0,04526746;-0,5042731;2,926687;0,03444635;-0,8889942;2,943946;0,06401923;-0,9426266;2,893231; 
-0,1035388;0,70753;3,102419;-0,07581468;0,1105926;2,978781;-0,0824035;0,1665957;3,04657;-0,1033171;0,540562;3,09494;-0,2567973;0,4433535;3,057978;-0,4117351;0,6778613;2,955926;-0,4343511;0,9734129;2,94634;-0,4450368;1,046486;2,95218;0,07453831;0,4393813;3,069799;0,212672;0,6434399;3,062946;0,2069229;0,9539131;3,038903;0,2093496;1,022732;3,066216;-0,1435952;0,0381668;2,953101;-0,1726746;-0,5109244;2,935216;-0,1609585;-0,8878361;2,954696;-0,1656138;-0,9451099;2,914283;0,001612521;0,04040518;2,961449;0,04519724;-0,5045241;2,925734;0,03426032;-0,8887702;2,944108;0,06184724;-0,9407008;2,895639; 
-0,105902;0,7059652;3,106687;-0,07541781;0,1089715;2,977738;-0,08187;0,1649102;3,045634;-0,1030234;0,5390587;3,095199;-0,2573929;0,4414815;3,058574;-0,4114918;0,6771659;2,957939;-0,4341757;0,9730509;2,946038;-0,4445445;1,045989;2,953152;0,07379095;0,4387147;3,069718;0,2185683;0,7129084;3,0571;0,2056459;1,002715;3,036069;0,2092579;1,073027;3,0589;-0,1430955;0,03646654;2,951407;-0,1723773;-0,5101185;2,933784;-0,1608131;-0,8873932;2,954344;-0,1652541;-0,9463961;2,916522;0,001831046;0,03914107;2,960578;0,0453928;-0,5049723;2,923997;0,03425701;-0,8891134;2,94385;0,06677842;-0,9437612;2,883817; 
